SKU ID,SKU Subdivision,SKU Region,SKU Province,Farm ID,Farm Province,Farm Latitude,Farm Longitude
2042,Broccoli,Miền Trung,T. Phú Yên,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Trung,T. Đắk Lắk,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Trung,T. Đắk Nông,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Tây,T. An Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Tây,T. Bạc Liêu,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Tây,T. Bến Tre,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Tây,T. Cà Mau,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Tây,T. Hậu Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Tây,T. Kiên Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Tây,T. Long An,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Tây,T. Sóc Trăng,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Tây,T. Tiền Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Tây,T. Trà Vinh,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Tây,T. Vĩnh Long,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Tây,T. Đồng Tháp,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Tây,TP. Cần Thơ,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Đông,T. Bà Rịa - Vũng Tàu,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Đông,T. Bình Dương,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Đông,T. Bình Phước,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Đông,T. Bình Thuận,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Đông,T. Lâm Đồng,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Đông,T. Tây Ninh,DC12,ĐỒNG NAI,10.789921,106.990776
2042,Broccoli,Miền Đông,T. Đồng Nai,DC12,ĐỒNG NAI,10.789921,106.990776
2138,Broccoli,Miền Bắc,T. Bắc Kạn,DC10,HẢI DƯƠNG,15.78748,101.810237
2138,Broccoli,Miền Bắc,T. Bắc Ninh,DC10,HẢI DƯƠNG,15.78748,101.810237
2138,Broccoli,Miền Bắc,T. Cao Bằng,DC10,HẢI DƯƠNG,15.78748,101.810237
2138,Broccoli,Miền Bắc,T. Hà Giang,DC11,HƯNG YÊN,15.783698,101.810236
2138,Broccoli,Miền Bắc,T. Hòa Bình,DC11,HƯNG YÊN,15.783698,101.810236
2138,Broccoli,Miền Bắc,T. Lai Châu,DC11,HƯNG YÊN,15.783698,101.810236
2138,Broccoli,Miền Bắc,T. Lào Cai,DC11,HƯNG YÊN,15.783698,101.810236
2138,Broccoli,Miền Bắc,T. Lạng Sơn,DC10,HẢI DƯƠNG,15.78748,101.810237
2138,Broccoli,Miền Bắc,T. Nam Định,DC14,NGHỆ AN,18.829766,105.661935
2138,Broccoli,Miền Bắc,T. Nghệ An,DC14,NGHỆ AN,18.829766,105.661935
2138,Broccoli,Miền Bắc,T. Quảng Ninh,DC10,HẢI DƯƠNG,15.78748,101.810237
2138,Broccoli,Miền Bắc,T. Thanh Hóa,DC14,NGHỆ AN,18.829766,105.661935
2138,Broccoli,Miền Bắc,T. Thái Bình,DC10,HẢI DƯƠNG,15.78748,101.810237
2138,Broccoli,Miền Bắc,T. Tuyên Quang,DC11,HƯNG YÊN,15.783698,101.810236
2138,Broccoli,Miền Bắc,T. Vĩnh Phúc,DC11,HƯNG YÊN,15.783698,101.810236
2138,Broccoli,Miền Bắc,TP. Hà Nội,DC11,HƯNG YÊN,15.783698,101.810236
2138,Broccoli,Miền Bắc,TP. Hải Phòng,DC10,HẢI DƯƠNG,15.78748,101.810237
2138,Broccoli,Miền Trung,T. Quảng Bình,DC14,NGHỆ AN,18.829766,105.661935
2138,Broccoli,Miền Trung,T. Quảng Nam,DC13,ĐÀ NẴNG,16.082592,108.141159
2138,Broccoli,Miền Trung,T. Quảng Ngãi,DC13,ĐÀ NẴNG,16.082592,108.141159
2138,Broccoli,Miền Trung,TP. Đà Nẵng,DC13,ĐÀ NẴNG,16.082592,108.141159
2022,Broccoli,HCM,TP. Hồ Chí Minh,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Bắc,T. Nghệ An,DC14,NGHỆ AN,18.829766,105.661935
2022,Broccoli,Miền Trung,T. Gia Lai,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Trung,T. Kon Tum,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Trung,T. Ninh Thuận,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Tây,T. Hậu Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Tây,T. Long An,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Tây,T. Sóc Trăng,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Tây,T. Tiền Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Tây,T. Trà Vinh,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Tây,T. Vĩnh Long,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Tây,T. Đồng Tháp,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Đông,T. Bà Rịa - Vũng Tàu,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Đông,T. Bình Phước,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Đông,T. Bình Thuận,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Đông,T. Lâm Đồng,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Đông,T. Tây Ninh,DC12,ĐỒNG NAI,10.789921,106.990776
2022,Broccoli,Miền Đông,T. Đồng Nai,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,HCM,TP. Hồ Chí Minh,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Bắc,T. Nghệ An,DC14,NGHỆ AN,18.829766,105.661935
2139,Broccoli,Miền Trung,T. Gia Lai,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Trung,T. Khánh Hòa,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Trung,T. Kon Tum,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Trung,T. Ninh Thuận,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Trung,T. Phú Yên,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Trung,T. Đắk Lắk,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Trung,T. Đắk Nông,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Tây,T. An Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Tây,T. Bạc Liêu,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Tây,T. Bến Tre,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Tây,T. Hậu Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Tây,T. Long An,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Tây,T. Tiền Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Tây,T. Trà Vinh,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Tây,T. Vĩnh Long,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Tây,T. Đồng Tháp,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Đông,T. Bà Rịa - Vũng Tàu,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Đông,T. Bình Dương,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Đông,T. Bình Phước,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Đông,T. Bình Thuận,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Đông,T. Lâm Đồng,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Đông,T. Tây Ninh,DC12,ĐỒNG NAI,10.789921,106.990776
2139,Broccoli,Miền Đông,T. Đồng Nai,DC12,ĐỒNG NAI,10.789921,106.990776
2140,Broccoli,HCM,TP. Hồ Chí Minh,DC08,HỒ CHÍ MINH,10.806908,106.607708
2140,Broccoli,Miền Bắc,T. Hưng Yên,DC01,HƯNG YÊN,20.914679,106.075413
2140,Broccoli,Miền Bắc,T. Nghệ An,DC06,NGHỆ AN,18.829766,105.661935
2140,Broccoli,Miền Bắc,TP. Hà Nội,DC01,HƯNG YÊN,20.914679,106.075413
2140,Broccoli,Miền Bắc,TP. Hải Phòng,DC04,,,
2140,Broccoli,Miền Trung,TP. Đà Nẵng,DC07,ĐÀ NẴNG,16.079667,108.138906
2140,Broccoli,Miền Tây,T. Hậu Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
2140,Broccoli,Miền Tây,TP. Cần Thơ,DC09,BÌNH DƯƠNG,10.950077,106.73098
2140,Broccoli,Miền Đông,T. Bình Dương,DC05,BÌNH DƯƠNG,10.903039,106.757201
2141,Broccoli,Miền Bắc,T. Bắc Giang,DC10,HẢI DƯƠNG,15.78748,101.810237
2141,Broccoli,Miền Bắc,T. Bắc Kạn,DC10,HẢI DƯƠNG,15.78748,101.810237
2141,Broccoli,Miền Bắc,T. Bắc Ninh,DC10,HẢI DƯƠNG,15.78748,101.810237
2141,Broccoli,Miền Bắc,T. Cao Bằng,DC10,HẢI DƯƠNG,15.78748,101.810237
2141,Broccoli,Miền Bắc,T. Hà Giang,DC11,HƯNG YÊN,15.783698,101.810236
2141,Broccoli,Miền Bắc,T. Hà Nam,DC14,NGHỆ AN,18.829766,105.661935
2141,Broccoli,Miền Bắc,T. Hà Tĩnh,DC14,NGHỆ AN,18.829766,105.661935
2141,Broccoli,Miền Bắc,T. Hòa Bình,DC11,HƯNG YÊN,15.783698,101.810236
2141,Broccoli,Miền Bắc,T. Hưng Yên,DC11,HƯNG YÊN,15.783698,101.810236
2141,Broccoli,Miền Bắc,T. Hải Dương,DC10,HẢI DƯƠNG,15.78748,101.810237
2141,Broccoli,Miền Bắc,T. Lai Châu,DC11,HƯNG YÊN,15.783698,101.810236
2141,Broccoli,Miền Bắc,T. Lào Cai,DC11,HƯNG YÊN,15.783698,101.810236
2141,Broccoli,Miền Bắc,T. Lạng Sơn,DC10,HẢI DƯƠNG,15.78748,101.810237
2141,Broccoli,Miền Bắc,T. Nam Định,DC14,NGHỆ AN,18.829766,105.661935
2141,Broccoli,Miền Bắc,T. Ninh Bình,DC14,NGHỆ AN,18.829766,105.661935
2141,Broccoli,Miền Bắc,T. Phú Thọ,DC11,HƯNG YÊN,15.783698,101.810236
2141,Broccoli,Miền Bắc,T. Quảng Ninh,DC10,HẢI DƯƠNG,15.78748,101.810237
2141,Broccoli,Miền Bắc,T. Sơn La,DC11,HƯNG YÊN,15.783698,101.810236
2141,Broccoli,Miền Bắc,T. Thanh Hóa,DC14,NGHỆ AN,18.829766,105.661935
2141,Broccoli,Miền Bắc,T. Thái Bình,DC10,HẢI DƯƠNG,15.78748,101.810237
2141,Broccoli,Miền Bắc,T. Thái Nguyên,DC10,HẢI DƯƠNG,15.78748,101.810237
2141,Broccoli,Miền Bắc,T. Tuyên Quang,DC11,HƯNG YÊN,15.783698,101.810236
2141,Broccoli,Miền Bắc,T. Vĩnh Phúc,DC11,HƯNG YÊN,15.783698,101.810236
2141,Broccoli,Miền Bắc,T. Yên Bái,DC11,HƯNG YÊN,15.783698,101.810236
2141,Broccoli,Miền Bắc,T. Điện Biên,DC11,HƯNG YÊN,15.783698,101.810236
2141,Broccoli,Miền Bắc,TP. Hà Nội,DC11,HƯNG YÊN,15.783698,101.810236
2141,Broccoli,Miền Bắc,TP. Hải Phòng,DC10,HẢI DƯƠNG,15.78748,101.810237
2141,Broccoli,Miền Trung,T. Bình Định,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Trung,T. Quảng Bình,DC14,NGHỆ AN,18.829766,105.661935
2141,Broccoli,Miền Trung,T. Quảng Nam,DC13,ĐÀ NẴNG,16.082592,108.141159
2141,Broccoli,Miền Trung,T. Quảng Ngãi,DC13,ĐÀ NẴNG,16.082592,108.141159
2141,Broccoli,Miền Trung,T. Quảng Trị,DC14,NGHỆ AN,18.829766,105.661935
2141,Broccoli,Miền Trung,T. Thừa Thiên - Huế,DC14,NGHỆ AN,18.829766,105.661935
2141,Broccoli,Miền Trung,TP. Đà Nẵng,DC13,ĐÀ NẴNG,16.082592,108.141159
2141,Broccoli,HCM,TP. Hồ Chí Minh,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Bắc,T. Nghệ An,DC14,NGHỆ AN,18.829766,105.661935
2141,Broccoli,Miền Trung,T. Khánh Hòa,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Trung,T. Đắk Lắk,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Tây,T. Bến Tre,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Tây,T. Hậu Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Tây,T. Kiên Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Tây,T. Long An,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Tây,TP. Cần Thơ,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Đông,T. Bà Rịa - Vũng Tàu,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Đông,T. Bình Dương,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Đông,T. Bình Phước,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Đông,T. Bình Thuận,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Đông,T. Lâm Đồng,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Đông,T. Tây Ninh,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Đông,T. Đồng Nai,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Trung,T. Gia Lai,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Trung,T. Kon Tum,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Trung,T. Ninh Thuận,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Trung,T. Phú Yên,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Trung,T. Đắk Nông,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Tây,T. An Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Tây,T. Bạc Liêu,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Tây,T. Cà Mau,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Tây,T. Sóc Trăng,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Tây,T. Tiền Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Tây,T. Trà Vinh,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Tây,T. Vĩnh Long,DC12,ĐỒNG NAI,10.789921,106.990776
2141,Broccoli,Miền Tây,T. Đồng Tháp,DC12,ĐỒNG NAI,10.789921,106.990776
2004,Broccoli,Miền Bắc,T. Hưng Yên,DC01,HƯNG YÊN,20.914679,106.075413
2004,Broccoli,Miền Bắc,T. Nghệ An,DC06,NGHỆ AN,18.829766,105.661935
2004,Broccoli,Miền Bắc,TP. Hải Phòng,DC04,,,
2004,Broccoli,Miền Trung,TP. Đà Nẵng,DC07,ĐÀ NẴNG,16.079667,108.138906
2004,Broccoli,Miền Tây,TP. Cần Thơ,DC09,BÌNH DƯƠNG,10.950077,106.73098
2004,Broccoli,Miền Đông,T. Bình Dương,DC05,BÌNH DƯƠNG,10.903039,106.757201
2004,Broccoli,HCM,TP. Hồ Chí Minh,DC08,HỒ CHÍ MINH,10.806908,106.607708
2004,Broccoli,Miền Tây,T. Long An,DC09,BÌNH DƯƠNG,10.950077,106.73098
2004,Broccoli,Miền Đông,T. Bà Rịa - Vũng Tàu,DC09,BÌNH DƯƠNG,10.950077,106.73098
2004,Broccoli,Miền Đông,T. Bình Phước,DC09,BÌNH DƯƠNG,10.950077,106.73098
2004,Broccoli,Miền Đông,T. Đồng Nai,DC09,BÌNH DƯƠNG,10.950077,106.73098
2142,Broccoli,HCM,TP. Hồ Chí Minh,DC08,HỒ CHÍ MINH,10.806908,106.607708
2142,Broccoli,Miền Tây,T. Long An,DC09,BÌNH DƯƠNG,10.950077,106.73098
2142,Broccoli,Miền Đông,T. Bà Rịa - Vũng Tàu,DC09,BÌNH DƯƠNG,10.950077,106.73098
2142,Broccoli,Miền Đông,T. Bình Dương,DC05,BÌNH DƯƠNG,10.903039,106.757201
2142,Broccoli,Miền Đông,T. Bình Phước,DC09,BÌNH DƯƠNG,10.950077,106.73098
2142,Broccoli,Miền Đông,T. Đồng Nai,DC09,BÌNH DƯƠNG,10.950077,106.73098
2136,Broccoli,Miền Tây,T. Hậu Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
2135,Broccoli,Miền Tây,T. Bạc Liêu,DC09,BÌNH DƯƠNG,10.950077,106.73098
2135,Broccoli,Miền Tây,T. Hậu Giang,DC09,BÌNH DƯƠNG,10.950077,106.73098
2143,Broccoli,HCM,TP. Hồ Chí Minh,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Bắc,T. Nghệ An,DC14,NGHỆ AN,18.829766,105.661935
2143,Broccoli,Miền Trung,T. Gia Lai,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Trung,T. Khánh Hòa,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Trung,T. Kon Tum,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Trung,T. Ninh Thuận,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Trung,T. Phú Yên,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Trung,T. Đắk Lắk,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Trung,T. Đắk Nông,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Tây,T. An Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Tây,T. Bạc Liêu,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Tây,T. Bến Tre,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Tây,T. Cà Mau,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Tây,T. Hậu Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Tây,T. Kiên Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Tây,T. Long An,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Tây,T. Sóc Trăng,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Tây,T. Tiền Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Tây,T. Trà Vinh,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Tây,T. Vĩnh Long,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Tây,T. Đồng Tháp,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Tây,TP. Cần Thơ,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Đông,T. Bà Rịa - Vũng Tàu,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Đông,T. Bình Dương,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Đông,T. Bình Phước,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Đông,T. Bình Thuận,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Đông,T. Lâm Đồng,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Đông,T. Tây Ninh,DC12,ĐỒNG NAI,10.789921,106.990776
2143,Broccoli,Miền Đông,T. Đồng Nai,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Bắc,T. Bắc Giang,DC10,HẢI DƯƠNG,15.78748,101.810237
2144,Broccoli,Miền Bắc,T. Bắc Kạn,DC10,HẢI DƯƠNG,15.78748,101.810237
2144,Broccoli,Miền Bắc,T. Bắc Ninh,DC10,HẢI DƯƠNG,15.78748,101.810237
2144,Broccoli,Miền Bắc,T. Cao Bằng,DC10,HẢI DƯƠNG,15.78748,101.810237
2144,Broccoli,Miền Bắc,T. Hà Giang,DC11,HƯNG YÊN,15.783698,101.810236
2144,Broccoli,Miền Bắc,T. Hà Nam,DC14,NGHỆ AN,18.829766,105.661935
2144,Broccoli,Miền Bắc,T. Hà Tĩnh,DC14,NGHỆ AN,18.829766,105.661935
2144,Broccoli,Miền Bắc,T. Hòa Bình,DC11,HƯNG YÊN,15.783698,101.810236
2144,Broccoli,Miền Bắc,T. Hưng Yên,DC11,HƯNG YÊN,15.783698,101.810236
2144,Broccoli,Miền Bắc,T. Hải Dương,DC10,HẢI DƯƠNG,15.78748,101.810237
2144,Broccoli,Miền Bắc,T. Lai Châu,DC11,HƯNG YÊN,15.783698,101.810236
2144,Broccoli,Miền Bắc,T. Lào Cai,DC11,HƯNG YÊN,15.783698,101.810236
2144,Broccoli,Miền Bắc,T. Lạng Sơn,DC10,HẢI DƯƠNG,15.78748,101.810237
2144,Broccoli,Miền Bắc,T. Nam Định,DC14,NGHỆ AN,18.829766,105.661935
2144,Broccoli,Miền Bắc,T. Nghệ An,DC14,NGHỆ AN,18.829766,105.661935
2144,Broccoli,Miền Bắc,T. Ninh Bình,DC14,NGHỆ AN,18.829766,105.661935
2144,Broccoli,Miền Bắc,T. Phú Thọ,DC11,HƯNG YÊN,15.783698,101.810236
2144,Broccoli,Miền Bắc,T. Quảng Ninh,DC10,HẢI DƯƠNG,15.78748,101.810237
2144,Broccoli,Miền Bắc,T. Sơn La,DC11,HƯNG YÊN,15.783698,101.810236
2144,Broccoli,Miền Bắc,T. Thanh Hóa,DC14,NGHỆ AN,18.829766,105.661935
2144,Broccoli,Miền Bắc,T. Thái Bình,DC10,HẢI DƯƠNG,15.78748,101.810237
2144,Broccoli,Miền Bắc,T. Thái Nguyên,DC10,HẢI DƯƠNG,15.78748,101.810237
2144,Broccoli,Miền Bắc,T. Tuyên Quang,DC11,HƯNG YÊN,15.783698,101.810236
2144,Broccoli,Miền Bắc,T. Vĩnh Phúc,DC11,HƯNG YÊN,15.783698,101.810236
2144,Broccoli,Miền Bắc,T. Yên Bái,DC11,HƯNG YÊN,15.783698,101.810236
2144,Broccoli,Miền Bắc,T. Điện Biên,DC11,HƯNG YÊN,15.783698,101.810236
2144,Broccoli,Miền Bắc,TP. Hà Nội,DC11,HƯNG YÊN,15.783698,101.810236
2144,Broccoli,Miền Bắc,TP. Hải Phòng,DC10,HẢI DƯƠNG,15.78748,101.810237
2144,Broccoli,Miền Trung,T. Bình Định,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Trung,T. Khánh Hòa,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Trung,T. Quảng Bình,DC14,NGHỆ AN,18.829766,105.661935
2144,Broccoli,Miền Trung,T. Quảng Nam,DC13,ĐÀ NẴNG,16.082592,108.141159
2144,Broccoli,Miền Trung,T. Quảng Ngãi,DC13,ĐÀ NẴNG,16.082592,108.141159
2144,Broccoli,Miền Trung,T. Quảng Trị,DC14,NGHỆ AN,18.829766,105.661935
2144,Broccoli,Miền Trung,T. Thừa Thiên - Huế,DC14,NGHỆ AN,18.829766,105.661935
2144,Broccoli,Miền Trung,T. Đắk Lắk,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Trung,T. Đắk Nông,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Trung,TP. Đà Nẵng,DC13,ĐÀ NẴNG,16.082592,108.141159
2144,Broccoli,HCM,TP. Hồ Chí Minh,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Trung,T. Gia Lai,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Trung,T. Kon Tum,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Trung,T. Ninh Thuận,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Trung,T. Phú Yên,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Tây,T. An Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Tây,T. Bạc Liêu,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Tây,T. Bến Tre,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Tây,T. Cà Mau,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Tây,T. Hậu Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Tây,T. Kiên Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Tây,T. Long An,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Tây,T. Sóc Trăng,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Tây,T. Tiền Giang,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Tây,T. Trà Vinh,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Tây,T. Vĩnh Long,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Tây,T. Đồng Tháp,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Tây,TP. Cần Thơ,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Đông,T. Bà Rịa - Vũng Tàu,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Đông,T. Bình Dương,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Đông,T. Bình Phước,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Đông,T. Bình Thuận,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Đông,T. Lâm Đồng,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Đông,T. Tây Ninh,DC12,ĐỒNG NAI,10.789921,106.990776
2144,Broccoli,Miền Đông,T. Đồng Nai,DC12,ĐỒNG NAI,10.789921,106.990776
